,Id,postera_SAScore,postera_minNumSteps
501,GIA-UNK-5ec6c2b8-4,0.19749619,1.0
502,GIA-UNK-5ec6c2b8-5,0.18388416,1.0
503,JOO-PER-74f994a9-1,0.053260084,0.0
504,CHR-SOS-70e4c98a-1,0.09780537,1.0
505,CHR-SOS-70e4c98a-2,0.08911177,1.0
506,CHR-SOS-70e4c98a-3,0.1414732,1.0
507,CHR-SOS-70e4c98a-4,0.16932969,1.0
508,CHR-SOS-70e4c98a-5,0.1333206,1.0
509,CHR-SOS-70e4c98a-6,0.05488272,0.0
510,CHR-SOS-70e4c98a-7,0.14870127,1.0
511,CHR-SOS-70e4c98a-8,0.13437997,1.0
512,CHR-SOS-70e4c98a-9,0.14440207,1.0
513,CHR-SOS-70e4c98a-11,0.13651513,1.0
514,CHR-SOS-70e4c98a-12,0.14563441,1.0
515,CHR-SOS-1f323c23-1,0.5051626,
516,CHR-SOS-1f323c23-2,0.57832336,
517,CHR-SOS-1f323c23-3,0.58242816,
518,CHR-SOS-1f323c23-4,0.50211924,
519,CHR-SOS-1f323c23-5,0.57618886,
520,CHR-SOS-1f323c23-6,0.56607854,
521,CHR-SOS-1f323c23-7,0.43185526,
522,CHR-SOS-1f323c23-8,0.5835466,
523,CHR-SOS-1f323c23-9,0.5703143,
524,CHR-SOS-1f323c23-10,0.17919753,2.0
525,CHR-SOS-1f323c23-11,0.24921717,3.0
526,CHR-SOS-1f323c23-12,0.16701086,2.0
527,CHR-SOS-6c45c019-1,0.12993877,1.0
528,CHR-SOS-6c45c019-2,0.12996598,1.0
529,CHR-SOS-6c45c019-3,0.13061897,1.0
530,CHR-SOS-6c45c019-4,0.1298797,1.0
531,CHR-SOS-6c45c019-5,0.12999639,1.0
532,CHR-SOS-6c45c019-6,0.13059813,1.0
533,CHR-SOS-6c45c019-7,0.12985888,1.0
534,CHR-SOS-6c45c019-8,0.13034536,1.0
535,CHR-SOS-6c45c019-9,0.1305596,1.0
536,CHR-SOS-6c45c019-10,0.12987308,1.0
537,CHR-SOS-6c45c019-11,0.12996377,1.0
538,CHR-SOS-6c45c019-12,0.13058051,1.0
539,CHR-SOS-6c45c019-13,0.13068543,1.0
540,CHR-SOS-6c45c019-14,0.13071378,1.0
541,CHR-SOS-6c45c019-15,0.13061634,1.0
542,CHR-SOS-6c45c019-16,0.1307887,1.0
543,CHR-SOS-363cfb78-1,0.0,0.0
544,CHR-SOS-363cfb78-2,0.08589931,1.0
545,CHR-SOS-363cfb78-3,0.1440014,1.0
546,CHR-SOS-363cfb78-4,0.16437563,2.0
547,CHR-SOS-363cfb78-5,0.16784759,2.0
548,CHR-SOS-363cfb78-6,0.18055533,2.0
549,CHR-SOS-363cfb78-7,0.15761979,1.0
550,CHR-SOS-363cfb78-8,0.1796989,2.0
551,JOH-MSK-ec639444-1,0.0,0.0
552,JOH-MSK-ec639444-2,0.0,0.0
553,JOH-MSK-ec639444-3,0.0,0.0
554,JOH-MSK-ec639444-4,0.0,0.0
555,DAV-AUT-fa25ac7f-1,0.4380478,4.0
556,DAV-AUT-fa25ac7f-2,0.7811276,
557,DAV-AUT-fa25ac7f-3,0.42552048,4.0
558,DAV-AUT-fa25ac7f-4,0.44074133,4.0
559,DAV-AUT-fa25ac7f-5,0.5186062,4.0
560,JOH-MSK-35a8745a-1,0.0,0.0
561,JOH-MSK-a63bdd1d-1,0.0,0.0
562,JOH-MSK-a63bdd1d-2,0.0,0.0
563,JOH-MSK-a63bdd1d-3,0.2677939,0.0
564,JOH-MSK-a63bdd1d-4,0.0,0.0
565,JOH-MSK-a63bdd1d-5,0.1312541,1.0
566,JOH-MSK-a63bdd1d-6,0.20828658,0.0
567,JOH-MSK-a63bdd1d-7,0.0,0.0
568,JOH-MSK-a63bdd1d-8,0.0,0.0
569,JOH-MSK-a63bdd1d-9,0.0,0.0
570,JOH-MSK-a63bdd1d-10,0.0,0.0
571,DAV-AUT-7eb4e0c3-1,0.4485257,3.0
572,DAV-AUT-7eb4e0c3-2,0.420753,3.0
573,DAV-AUT-7eb4e0c3-3,0.7045828,
574,DAV-AUT-7eb4e0c3-4,0.420753,3.0
575,JOH-MEM-5e386bbd-1,0.12315567,0.0
576,JOH-MEM-5e386bbd-2,0.12695317,0.0
577,JOH-MEM-5e386bbd-3,0.37623417,2.0
578,JOH-MEM-5e386bbd-4,0.16420469,2.0
579,JOH-MEM-5e386bbd-5,0.4235564,3.0
580,JOH-MEM-5e386bbd-6,0.05723955,0.0
581,JOH-MEM-5e386bbd-7,0.08186156,0.0
582,JOH-MEM-5e386bbd-8,0.2176142,2.0
583,HEI-REL-0c990a45-1,0.37610805,3.0
584,HEI-REL-0c990a45-2,0.29839742,2.0
585,HEI-REL-0c990a45-3,0.2490765,3.0
586,HEI-REL-0c990a45-4,0.23561615,2.0
587,HEI-REL-0c990a45-5,0.47365564,4.0
588,HEI-REL-0c990a45-6,0.52899075,4.0
589,DAN-LON-a5fc619e-1,0.23286493,1.0
590,DAN-LON-a5fc619e-2,0.13423026,1.0
591,DAN-LON-a5fc619e-3,0.0,0.0
592,DAN-LON-a5fc619e-4,0.2238495,1.0
593,DAN-LON-a5fc619e-5,0.0,0.0
594,DAN-LON-a5fc619e-6,0.22993033,2.0
595,DAN-LON-a5fc619e-7,0.23081528,2.0
596,DAN-LON-a5fc619e-8,0.24341187,1.0
597,DAN-LON-a5fc619e-9,0.23005179,2.0
598,DAN-LON-a5fc619e-10,0.23060119,2.0
599,NIM-UNI-7f77122c-1,0.16320421,2.0
600,NIM-UNI-7f77122c-2,0.25161394,3.0
601,NIM-UNI-7f77122c-3,0.25290483,3.0
602,NIM-UNI-534877e5-1,0.16262433,2.0
603,NIM-UNI-534877e5-2,0.1703477,2.0
604,NIM-UNI-534877e5-3,0.17034195,2.0
605,GIA-UNK-3f36037a-1,0.08161799,0.0
606,GIA-UNK-3f36037a-2,0.0,0.0
607,GIA-UNK-3f36037a-3,0.14678437,1.0
608,GIA-UNK-3f36037a-4,0.096043624,1.0
609,GIA-UNK-3f36037a-5,0.14587326,1.0
610,GIA-UNK-3f36037a-6,0.0,0.0
611,GIA-UNK-3f36037a-7,0.0,0.0
612,VIR-GIT-7b3d3065-1,0.0,0.0
613,VIR-GIT-7b3d3065-2,1.0,0.0
614,VIR-GIT-7b3d3065-3,0.0,0.0
615,MAT-GIT-deadff56-2,0.16604504,2.0
616,MAT-GIT-deadff56-3,0.3932261,4.0
617,MAT-GIT-deadff56-4,0.48615468,7.0
618,ISA-SCH-8e98219b-1,0.07773997,0.0
619,ISA-SCH-8e98219b-2,0.3978252,
620,ISA-SCH-8e98219b-3,0.40708554,
621,ISA-SCH-8e98219b-4,0.09171649,1.0
622,NAU-LAT-c9bfe74c-1,0.27367115,3.0
623,NAU-LAT-c9bfe74c-2,0.1410116,1.0
624,NAU-LAT-c9bfe74c-3,0.1946245,1.0
625,NAU-LAT-c9bfe74c-4,0.34757385,4.0
626,JAN-GHE-1d98ec1c-1,0.27852106,3.0
627,JAN-GHE-1d98ec1c-2,0.12795427,1.0
628,JAN-GHE-1d98ec1c-3,0.21878755,2.0
629,JAN-GHE-1d98ec1c-4,0.11591412,1.0
630,JAN-GHE-1d98ec1c-5,0.14304626,1.0
631,JAN-GHE-1d98ec1c-6,0.19918467,1.0
632,LON-WEI-b8d98729-4,0.054011196,0.0
633,JAN-GHE-1d98ec1c-8,0.08963456,1.0
634,JAN-GHE-1d98ec1c-9,0.16539593,1.0
635,JAN-GHE-1d98ec1c-10,0.17813693,2.0
636,GAB-FAC-880f6604-1,0.080297954,1.0
637,GAB-FAC-0d239413-1,0.0823029,0.0
638,GAB-FAC-da17721d-1,0.0,0.0
639,JON-CHE-41f76505-1,0.09107249,1.0
640,JON-CHE-41f76505-2,0.05506151,0.0
641,SEB-HKI-06b43755-1,0.2484852,3.0
642,SEB-HKI-06b43755-2,0.24594568,3.0
643,JAN-UNI-2e92c4b1-1,0.16128494,2.0
644,JAN-UNI-2e92c4b1-2,0.16293488,1.0
645,JAN-UNI-2e92c4b1-3,0.13610098,1.0
646,JAN-UNI-2e92c4b1-4,0.16952491,2.0
647,JAN-UNI-2e92c4b1-5,0.1872916,2.0
648,PED-UNI-a9f4e7c0-1,0.8322345,
649,PED-UNI-8d53fd73-1,0.20105633,1.0
650,PED-UNI-292b67d6-1,0.08015923,0.0
651,PED-UNI-d0b586b3-1,0.45267227,3.0
652,PED-UNI-89deb5c9-1,0.19781065,1.0
653,RAV-REL-e0cd5b56-1,0.61127895,
654,RAV-REL-e0cd5b56-2,0.6139826,
655,RAV-REL-e0cd5b56-3,0.64760786,
656,GIA-UNK-d2defdc3-1,0.28665408,1.0
657,GIA-UNK-d2defdc3-2,0.19358888,1.0
658,GIA-UNK-d2defdc3-3,0.2869583,1.0
659,GIA-UNK-d2defdc3-4,0.19586775,1.0
660,GIA-UNK-d2defdc3-5,0.20088251,1.0
661,GIA-UNK-d2defdc3-6,0.0,0.0
662,GIA-UNK-d2defdc3-7,0.3333604,2.0
663,GIA-UNK-d2defdc3-8,0.33513993,2.0
664,GIA-UNK-d2defdc3-9,0.32836232,2.0
665,JOH-UNI-abdb2f0c-1,0.10655758,1.0
666,JOH-UNI-abdb2f0c-2,0.16111183,2.0
667,JOH-UNI-abdb2f0c-3,0.08711462,1.0
668,JOH-UNI-abdb2f0c-4,0.16009152,2.0
669,NEH-REV-83a5a839-1,0.24098206,3.0
670,DAR-DIA-eace69ff-1,0.24884583,3.0
671,DAR-DIA-eace69ff-2,0.25895408,3.0
672,DAR-DIA-eace69ff-3,0.4524421,4.0
673,DAR-DIA-eace69ff-4,0.2479922,3.0
674,DAR-DIA-eace69ff-5,0.24859707,3.0
675,DAR-DIA-eace69ff-6,0.27250054,3.0
676,DAR-DIA-eace69ff-7,0.25145403,3.0
677,DAR-DIA-eace69ff-8,0.47752008,4.0
678,DAR-DIA-eace69ff-9,0.2535791,3.0
679,DAR-DIA-eace69ff-10,0.2548353,3.0
680,DAR-DIA-eace69ff-11,0.26147133,3.0
681,DAR-DIA-eace69ff-12,0.25412816,3.0
682,DAR-DIA-eace69ff-13,0.24858329,3.0
683,DAR-DIA-eace69ff-14,0.25290233,3.0
684,DAR-DIA-eace69ff-15,0.3280393,4.0
685,DAR-DIA-eace69ff-16,0.25054988,3.0
686,DAR-DIA-eace69ff-17,0.2685196,3.0
687,DAR-DIA-eace69ff-18,0.18471691,2.0
688,DAR-DIA-eace69ff-19,0.5329131,
689,DAR-DIA-eace69ff-20,0.09254284,1.0
690,DAR-DIA-eace69ff-21,0.20919278,2.0
691,DAR-DIA-eace69ff-22,0.297988,3.0
692,DAR-DIA-eace69ff-23,0.27930617,3.0
693,DAR-DIA-eace69ff-24,0.18347432,2.0
694,DAR-DIA-eace69ff-25,0.18557414,2.0
695,DAR-DIA-eace69ff-26,0.24123512,3.0
696,DAR-DIA-eace69ff-27,0.18488307,2.0
697,DAR-DIA-eace69ff-28,0.34629804,3.0
698,DAR-DIA-eace69ff-29,0.17601208,2.0
699,DAR-DIA-eace69ff-30,0.17192173,2.0
700,DAR-DIA-eace69ff-31,0.17131288,2.0
701,DAR-DIA-eace69ff-32,0.1603021,2.0
702,DAR-DIA-eace69ff-33,0.39347333,4.0
703,DAR-DIA-eace69ff-34,0.17592987,2.0
704,DAR-DIA-eace69ff-35,0.0,0.0
705,DAR-DIA-eace69ff-36,0.0,0.0
706,DAR-DIA-eace69ff-37,0.0,0.0
707,BEN-VAN-ed886787-1,0.2161379,2.0
708,BEN-VAN-ed886787-2,0.23634025,2.0
709,BEN-VAN-ed886787-3,0.21991315,2.0
710,BEN-VAN-ed886787-4,0.30404323,3.0
711,BEN-VAN-ed886787-5,0.27645805,3.0
712,BEN-VAN-ed886787-6,0.2714562,3.0
713,BEN-VAN-ed886787-7,0.2420658,2.0
714,BEN-VAN-ed886787-8,0.27555883,3.0
715,BEN-VAN-ed886787-9,0.24565512,3.0
716,BEN-VAN-ed886787-10,0.28030956,3.0
717,BEN-VAN-ed886787-11,0.25638384,3.0
718,BEN-VAN-ed886787-12,0.353205,4.0
719,BEN-VAN-ed886787-13,0.24928264,3.0
720,BEN-VAN-ed886787-14,0.25663608,3.0
721,BEN-VAN-ed886787-15,0.25186637,3.0
722,BEN-VAN-ed886787-16,0.26435432,3.0
723,BEN-VAN-ed886787-17,0.24746792,3.0
724,BEN-VAN-ed886787-18,0.22953482,2.0
725,BEN-VAN-ed886787-19,0.33868444,4.0
726,BEN-VAN-ed886787-20,0.3243534,4.0
727,JOH-MSK-1fa17de7-1,0.19699998,2.0
728,JOH-MSK-2d8052dc-1,0.59983575,
729,ABH-HOE-1cbf6cd9-1,0.44486737,3.0
730,ABH-HOE-1cbf6cd9-2,0.44009006,3.0
731,ABH-HOE-1cbf6cd9-3,0.5124258,4.0
732,ABH-HOE-1cbf6cd9-4,0.4498223,3.0
733,JAN-GHE-fd8d85a5-1,0.13660769,1.0
734,JAN-GHE-fd8d85a5-2,0.20975539,2.0
735,JAN-GHE-fd8d85a5-3,0.13594636,1.0
736,JAN-GHE-fd8d85a5-4,0.13733676,1.0
737,JAN-GHE-fd8d85a5-5,0.29991382,2.0
738,JAN-GHE-fd8d85a5-6,0.13582096,1.0
739,JAN-GHE-fd8d85a5-7,0.12883073,1.0
740,JAN-GHE-fd8d85a5-8,0.08942325,1.0
741,JAN-GHE-fd8d85a5-9,0.19154707,2.0
742,JAN-GHE-fd8d85a5-10,0.0897696,1.0
743,JAN-GHE-fd8d85a5-11,0.16908477,2.0
744,JAN-GHE-fd8d85a5-12,0.32246965,4.0
745,GIA-UNK-30c7cb75-1,0.0,0.0
746,GIA-UNK-30c7cb75-2,0.0,0.0
747,GIA-UNK-30c7cb75-3,0.0,0.0
748,GIA-UNK-30c7cb75-4,0.122245245,0.0
749,GIA-UNK-30c7cb75-5,0.12224241,0.0
750,GIA-UNK-30c7cb75-6,0.14715672,0.0
751,NIR-THE-c331be7a-1,0.32970545,3.0
752,NIR-THE-c331be7a-2,0.0,0.0
753,NIR-THE-c331be7a-3,0.6923377,
754,NIR-THE-c331be7a-4,0.35019127,4.0
755,NIR-THE-c331be7a-5,0.46453822,4.0
756,NIR-THE-c331be7a-6,0.0,0.0
757,NIR-THE-0d6461ce-1,0.08189658,1.0
758,NIR-THE-0d6461ce-2,0.19538179,2.0
759,NIR-THE-0d6461ce-3,0.16877742,2.0
760,NIR-THE-0d6461ce-4,0.19557245,3.0
761,NIR-THE-0d6461ce-5,0.16984339,2.0
762,NIR-THE-0d6461ce-6,0.18219495,2.0
763,NIR-THE-0d6461ce-7,0.12927447,1.0
764,NIR-THE-0d6461ce-8,0.16179886,1.0
765,NIR-THE-0d6461ce-9,0.08289366,1.0
766,NIR-THE-0d6461ce-10,0.16029459,2.0
767,NIR-THE-0d6461ce-11,0.16037855,2.0
768,NIR-THE-0d6461ce-12,0.1605165,2.0
769,NIR-THE-99f25457-1,0.9438286,
770,NIR-THE-99f25457-2,0.84548414,
771,NIR-THE-99f25457-3,0.33030468,2.0
772,NIR-THE-99f25457-4,0.5933806,4.0
773,NIR-THE-ed286faa-1,0.29102716,3.0
774,NIR-THE-ed286faa-2,0.24615516,2.0
775,STE-NAN-bafe64f0-1,0.40527833,3.0
776,STE-NAN-bafe64f0-2,0.910927,
777,STE-NAN-bafe64f0-3,1.0,
778,MUS-SCH-c2f96c06-1,0.2903588,3.0
779,MUS-SCH-c2f96c06-2,0.2886409,3.0
780,MUS-SCH-c2f96c06-3,0.22199285,2.0
781,KRI-LIF-2e3dfaa5-1,0.16353549,2.0
782,MUS-SCH-c2f96c06-5,0.2659908,3.0
783,MUS-SCH-c2f96c06-6,0.3183118,3.0
784,MUS-SCH-c2f96c06-7,0.3321249,4.0
785,MUS-SCH-c2f96c06-8,0.32511035,4.0
786,MUS-SCH-c2f96c06-9,0.29964334,3.0
787,MUS-SCH-c2f96c06-10,0.26156908,3.0
788,MUS-SCH-c2f96c06-11,0.2533217,3.0
789,MUS-SCH-c2f96c06-12,0.32183826,3.0
790,MUS-SCH-c2f96c06-13,0.26303503,3.0
791,MUS-SCH-c2f96c06-14,0.17692426,2.0
792,GIA-UNK-a79af1bc-1,0.0,0.0
793,GER-UNI-05c7e912-1,0.0,0.0
794,GER-UNI-cad0fe83-1,0.0,0.0
795,MAK-UNK-0d6072ac-4,0.0,0.0
796,GER-UNI-cfb91824-1,0.0,0.0
797,GER-UNI-c2851835-1,0.0,0.0
798,NEL-UNI-1464a899-1,0.26800537,3.0
799,NEL-UNI-1464a899-2,0.26229593,3.0
800,NEL-UNI-1464a899-3,0.27846003,3.0
801,NEL-UNI-1464a899-4,0.25709796,3.0
802,NEL-UNI-1464a899-5,0.1149251,1.0
803,NEL-UNI-1464a899-6,0.10723487,1.0
804,NEL-UNI-1464a899-7,0.123162344,0.0
805,NEL-UNI-1464a899-8,0.17974404,1.0
806,WIL-LEE-364b6ea8-1,1.0,
807,WIL-LEE-364b6ea8-2,1.0,
808,WIL-LEE-364b6ea8-3,1.0,
809,WIL-LEE-364b6ea8-4,0.72032243,9.0
810,WIL-LEE-364b6ea8-5,0.60845286,6.0
811,WIL-LEE-364b6ea8-6,0.80660856,
812,WIL-LEE-364b6ea8-7,0.8992449,
813,WIL-LEE-364b6ea8-8,0.914307,
814,WIL-LEE-364b6ea8-9,1.0,
815,WIL-LEE-364b6ea8-10,0.7048312,
816,WIL-LEE-364b6ea8-11,1.0,
817,WIL-LEE-364b6ea8-12,0.6992674,
818,WIL-LEE-364b6ea8-14,1.0,
819,WIL-LEE-364b6ea8-15,0.90527225,
820,WIL-LEE-364b6ea8-16,0.32519072,2.0
821,WIL-LEE-364b6ea8-17,0.5126193,5.0
822,WIL-LEE-364b6ea8-18,0.50728625,8.0
823,WIL-LEE-364b6ea8-19,0.93905675,
824,WIL-LEE-364b6ea8-20,0.109795816,1.0
825,WIL-LEE-364b6ea8-21,0.89317626,
826,WIL-LEE-364b6ea8-22,1.0,
827,WIL-LEE-364b6ea8-23,1.0,
828,WIL-LEE-364b6ea8-24,1.0,
829,WIL-LEE-364b6ea8-25,0.32285425,2.0
830,WIL-LEE-364b6ea8-26,1.0,
831,WIL-LEE-364b6ea8-27,0.42210022,
832,WIL-LEE-364b6ea8-28,1.0,
833,WIL-LEE-364b6ea8-29,0.79005486,
834,WIL-LEE-364b6ea8-30,1.0,
835,WIL-LEE-364b6ea8-31,0.79815924,
836,WIL-LEE-364b6ea8-32,0.6267735,7.0
837,WIL-LEE-364b6ea8-33,0.75353223,
838,WIL-LEE-364b6ea8-34,0.887407,
839,WIL-LEE-364b6ea8-35,0.55540824,5.0
840,WIL-LEE-364b6ea8-36,1.0,
841,WIL-LEE-364b6ea8-37,1.0,
842,JOH-UNI-522b0723-1,0.122348115,0.0
843,JOH-UNI-522b0723-2,0.19083396,0.0
844,JOH-UNI-522b0723-3,0.1529401,0.0
845,JOH-UNI-522b0723-4,0.12242234,0.0
846,JOH-UNI-522b0723-5,0.19300765,0.0
847,JOH-UNI-522b0723-6,0.19160795,1.0
848,JOH-UNI-522b0723-7,0.27277476,2.0
849,JOH-UNI-522b0723-8,0.2337377,2.0
850,JOH-UNI-522b0723-9,0.23176256,2.0
851,JOH-UNI-522b0723-10,0.16443136,2.0
852,JOH-UNI-522b0723-11,0.23084988,2.0
853,JOH-UNI-522b0723-12,0.234131,2.0
854,JOH-UNI-522b0723-13,0.275019,2.0
855,JOO-PER-58e158bd-1,0.16337529,1.0
856,JOO-PER-d7ab4f65-1,0.6491853,5.0
857,YIA-UNI-71f25a82-1,0.36270106,3.0
858,YIA-UNI-71f25a82-2,0.28331175,2.0
859,YIA-UNI-f2fa0570-1,0.30050695,1.0
860,RUT-UNI-630c5802-1,0.13330574,1.0
861,RUT-UNI-630c5802-2,0.0774825,0.0
862,RUT-UNI-630c5802-3,0.13484687,1.0
863,RUT-UNI-630c5802-4,0.16201766,1.0
864,RUT-UNI-630c5802-5,0.13481838,1.0
865,RUT-UNI-630c5802-6,0.13647297,1.0
866,RUT-UNI-630c5802-7,0.16232474,2.0
867,RUT-UNI-630c5802-8,0.16169113,2.0
868,RUT-UNI-630c5802-9,0.2167512,2.0
869,RUT-UNI-630c5802-10,0.21376756,2.0
870,RUT-UNI-630c5802-11,0.16820188,2.0
871,RUT-UNI-630c5802-12,0.22560047,2.0
872,RUT-UNI-630c5802-13,0.2344975,2.0
873,RUT-UNI-630c5802-14,0.2350247,2.0
874,RUT-UNI-630c5802-15,0.23456998,2.0
875,RUT-UNI-630c5802-16,0.2385204,2.0
876,RUT-UNI-630c5802-17,0.08280786,1.0
877,RUT-UNI-630c5802-18,0.20041111,1.0
878,RUT-UNI-630c5802-19,0.2001924,1.0
879,RUT-UNI-630c5802-20,0.0,0.0
880,RUT-UNI-630c5802-21,0.082706116,1.0
881,RUT-UNI-630c5802-22,0.13857302,1.0
882,RUT-UNI-630c5802-23,0.18408164,1.0
883,RUT-UNI-630c5802-24,0.13120188,1.0
884,RUT-UNI-630c5802-25,0.1608573,2.0
885,RUT-UNI-630c5802-26,0.13783401,1.0
886,RUT-UNI-630c5802-27,0.14217113,1.0
887,JIM-PRI-216d613d-1,0.5711922,5.0
888,DAN-PUR-19f24f0c-1,0.0,0.0
889,DAN-PUR-19f24f0c-2,0.09196882,1.0
890,DAN-PUR-6788a628-1,0.23344053,2.0
891,DAN-PUR-6788a628-2,0.0,0.0
892,DAN-PUR-3907f623-1,0.2554376,1.0
893,DAN-PUR-3907f623-2,0.7110737,
894,DAN-PUR-3907f623-3,0.16075836,0.0
895,MAK-UNK-6435e6c2-7,0.0,0.0
896,WIL-WAB-6ef46ddb-1,0.15992382,1.0
897,PET-SGC-abcbce68-1,0.0,0.0
898,PET-SGC-90aed325-1,0.13527417,1.0
899,PET-SGC-a9e9d4f4-1,0.51071423,4.0
900,DRE-WAB-ae4a693c-1,0.19985516,1.0
901,PET-SGC-d0156db4-2,0.13636856,1.0
902,PET-SGC-85e821e4-1,0.17107992,2.0
903,PET-SGC-85e821e4-2,0.16815951,2.0
904,PET-SGC-0ecb2cfe-1,0.16818197,2.0
905,LUI-IND-a1be81af-1,0.8184746,
906,LUI-IND-a1be81af-2,0.09576024,1.0
907,LUI-IND-a1be81af-3,0.31810033,2.0
908,PET-SGC-2aaf6909-1,0.35665423,3.0
909,PET-SGC-05cff2e1-1,0.13185337,1.0
910,PHI-UNK-c3ab17cb-1,0.2414747,3.0
911,PHI-UNK-c3ab17cb-2,0.50552756,5.0
912,PHI-UNK-c3ab17cb-3,0.43374887,4.0
913,JOH-UNK-14e6adc5-1,0.29615504,4.0
914,JOH-UNK-14e6adc5-3,0.29774654,4.0
915,JOH-UNK-14e6adc5-6,0.3585135,3.0
916,JOH-UNK-14e6adc5-7,0.054217912,0.0
917,JOH-UNK-14e6adc5-8,0.054179177,0.0
918,FAR-UNI-124f5ee8-1,0.0,0.0
919,FAR-UNI-9564ba6c-1,0.0,0.0
920,FAR-UNI-a04c1544-1,0.0,0.0
921,FAR-UNI-9a76d7b5-1,0.18824157,0.0
922,FAR-UNI-736b943a-11,0.0,0.0
923,FAR-UNI-9a76d7b5-3,0.99971664,
924,HEN-UNK-30ca0e4e-1,0.5221603,4.0
925,DAV-CRI-10b5d502-1,0.5291648,4.0
926,DAV-CRI-0207e898-1,1.0,
927,DAV-CRI-7ebcceed-1,0.66897744,4.0
928,DAV-CRI-8c8dd668-1,0.4304259,3.0
929,SAM-UNI-7fd13e32-1,0.7090157,
930,DAV-CRI-b7083e67-1,0.69818985,4.0
931,CHE-IND-e4c3c928-1,0.64893216,
932,DAV-CRI-f4772df7-1,1.0,
933,DAV-CRI-f4772df7-2,0.8056557,
934,DAV-CRI-f4772df7-3,0.90174794,
935,DAV-CRI-f4772df7-4,0.9421948,
936,DAV-CRI-f4772df7-5,0.9236432,
937,DAV-CRI-f4772df7-6,0.94823617,
938,DAV-CRI-f4772df7-7,0.90618396,
939,DAV-CRI-f4772df7-8,0.9033358,
940,DAR-DIA-a80d16a0-1,0.73054326,
941,DAR-DIA-a80d16a0-2,0.82451624,
942,DAR-DIA-a80d16a0-3,0.79394644,
943,DAR-DIA-a80d16a0-4,0.90778893,
944,DAR-DIA-a80d16a0-5,0.82454693,
945,DAR-DIA-a80d16a0-6,0.7608626,
946,DAR-DIA-a80d16a0-7,0.8213342,
947,DAR-DIA-a80d16a0-8,0.9012518,
948,DAR-DIA-a80d16a0-9,0.80758315,
949,DAR-DIA-a80d16a0-10,0.747576,
950,DAV-CRI-3edb475e-1,0.14858598,0.0
951,DAV-CRI-3edb475e-2,0.23500396,1.0
952,DAV-CRI-3edb475e-3,0.14897287,0.0
953,DAV-CRI-3edb475e-4,0.0,0.0
954,DAV-CRI-3edb475e-5,0.16327867,1.0
955,DAV-CRI-3edb475e-6,0.0,0.0
956,DAV-CRI-eab5efcb-1,0.6391499,
957,DAV-CRI-eab5efcb-2,0.84303457,
958,DAV-CRI-eab5efcb-3,0.9377502,
959,DAV-CRI-eab5efcb-4,1.0,
960,DAV-CRI-eab5efcb-5,0.9147467,
961,DAV-CRI-eab5efcb-6,1.0,
962,DAV-CRI-eab5efcb-7,0.85614413,
963,DAV-CRI-eab5efcb-8,1.0,
964,DAV-CRI-e1c2b579-1,1.0,
965,DAV-CRI-e1c2b579-2,1.0,
966,DAV-CRI-e1c2b579-3,1.0,
967,DAV-CRI-e1c2b579-4,1.0,
968,DAV-CRI-e1c2b579-5,1.0,
969,DAV-CRI-e1c2b579-6,1.0,
970,DAV-CRI-e1c2b579-7,1.0,
971,DAV-CRI-14a23e73-1,0.23068601,2.0
972,DAV-CRI-14a23e73-2,0.31480205,3.0
973,DAV-CRI-14a23e73-4,0.23040918,2.0
974,DAV-CRI-14a23e73-5,1.0,
975,DAV-CRI-14a23e73-6,1.0,
976,DAV-CRI-de95a6f4-1,1.0,
977,DAV-CRI-de95a6f4-2,1.0,
978,DAV-CRI-3fe943ba-1,0.5304998,5.0
979,DAV-CRI-3fe943ba-2,0.49126285,4.0
980,DAV-UNI-bdcebb58-1,0.0,0.0
981,DAV-UNI-bdcebb58-2,0.0,0.0
982,DAV-UNI-bdcebb58-3,1.0,
983,DAV-UNI-bdcebb58-4,0.6035657,5.0
984,DAV-CRI-f9b12666-1,1.0,
985,DAV-CRI-f9b12666-2,1.0,
986,DAV-CRI-f9b12666-3,1.0,
987,DAV-CRI-f9b12666-4,1.0,
988,DAV-CRI-f9b12666-5,1.0,
989,DAV-CRI-f9b12666-6,1.0,
990,DAV-CRI-f9b12666-7,1.0,
991,DAV-CRI-f9b12666-8,1.0,
992,DAV-CRI-f9b12666-9,1.0,
993,DAV-CRI-f9b12666-10,1.0,
994,BEN-VAN-d8fd1356-1,0.3453994,4.0
995,BEN-VAN-d8fd1356-2,0.2100784,2.0
996,BEN-VAN-d8fd1356-3,0.28352496,2.0
997,BEN-VAN-d8fd1356-4,0.26490387,2.0
998,BEN-VAN-d8fd1356-5,0.34513167,4.0
999,BEN-VAN-d8fd1356-6,0.34721386,4.0
1000,BEN-VAN-d8fd1356-7,0.28219888,3.0
1001,BEN-VAN-d8fd1356-8,0.28021872,3.0
1002,BEN-VAN-d8fd1356-9,0.3076898,3.0
1003,BEN-VAN-d8fd1356-10,0.20620699,2.0
1004,BEN-VAN-d8fd1356-11,0.17966555,2.0
1005,BEN-VAN-d8fd1356-12,0.27320963,3.0
1006,BEN-VAN-d8fd1356-13,0.26817766,3.0
1007,BEN-VAN-d8fd1356-14,0.263269,3.0
1008,BEN-VAN-d8fd1356-15,0.30315524,3.0
1009,BEN-VAN-d8fd1356-16,0.32492208,3.0
1010,BEN-VAN-d8fd1356-17,0.30228785,3.0
